,hpo,label
1247,HP:0009968,o
1248,HP:0009961,o
1249,HP:0009959,o
1250,HP:0009958,o
1251,HP:0009962,o
1252,HP:0009357,o
1253,HP:0009883,o
1254,HP:0010004,o
1255,HP:0009046,o
1256,HP:0004302,o
1257,HP:0011804,o
1258,HP:0030617,o
1259,HP:0030613,o
1260,HP:0030612,o
1261,HP:0030603,o
1262,HP:0030601,o
1263,HP:0012224,o
1264,HP:0004459,o
1265,HP:0000372,o
1266,HP:0040095,o
1267,HP:0012780,o
1268,HP:0100777,o
1269,HP:0011053,o
1270,HP:0011051,o
1271,HP:0011076,o
1272,HP:0030278,o
1273,HP:0030277,o
1274,HP:0008438,o
1275,HP:0000733,o
1276,HP:0031402,o
1277,HP:0031379,o
1278,HP:0011840,o
1279,HP:0031404,o
1280,HP:0006528,o
1281,HP:0008057,o
1282,HP:0008056,o
1283,HP:0032070,o
1284,HP:0010651,o
1285,HP:0100103,o
1286,HP:0100047,o
1287,HP:0010165,o
1288,HP:0010323,o
1289,HP:0100088,o
1290,HP:0100161,o
1291,HP:0100059,o
1292,HP:0010166,o
1293,HP:0010329,o
1294,HP:0100093,o
1295,HP:0012402,o
1296,HP:0012401,o
1297,HP:0033204,o
1298,HP:0007350,o
1299,HP:0007054,o
1300,HP:0041184,o
1301,HP:0041236,o
1302,HP:0041241,o
1303,HP:0041224,o
1304,HP:0004277,o
1305,HP:0100765,o
1306,HP:0100763,o
1307,HP:0001890,o
1308,HP:0011794,o
1309,HP:0009726,o
1310,HP:0010786,o
1311,HP:0000031,m
1312,HP:0012785,o
1313,HP:0034681,o
1314,HP:0009473,o
1315,HP:0100360,o
1316,HP:0003121,o
1317,HP:0003262,o
1318,HP:0031577,o
1319,HP:0031574,o
1320,HP:0002006,o
1321,HP:0030848,o
1322,HP:0030847,o
1323,HP:0030846,o
1324,HP:0008464,o
1325,HP:0008516,o
1326,HP:0005739,o
1327,HP:0003048,o
1328,HP:0032153,o
1329,HP:0001087,o
1330,HP:0000501,o
1331,HP:0007700,o
1332,HP:0007236,o
1333,HP:0012190,o
1334,HP:0012539,o
1335,HP:0002665,o
1336,HP:0004377,o
1337,HP:0100191,o
1338,HP:0100066,o
1339,HP:0100096,o
1340,HP:0031517,o
1341,HP:0000991,o
1342,HP:0006895,o
1343,HP:0002509,o
1344,HP:0001276,o
1345,HP:0003808,o
1346,HP:0030614,o
1347,HP:0030053,o
1348,HP:0001430,o
1349,HP:0001437,o
1350,HP:0005878,o
1351,HP:0003319,o
1352,HP:0033476,o
1353,HP:0003493,o
1354,HP:0011127,o
1355,HP:0000964,o
1356,HP:0011123,o
1357,HP:0005592,o
1358,HP:0011125,o
1359,HP:0009050,o
1360,HP:0008956,o
1361,HP:0001441,o
1362,HP:0003888,o
1363,HP:0003887,o
1364,HP:0012892,o
1365,HP:0000301,o
1366,HP:0011799,o
1367,HP:0003712,o
1368,HP:0011260,o
1369,HP:0009902,o
1370,HP:0001071,o
1371,HP:0032540,o
1372,HP:0012836,o
1373,HP:0004017,o
1374,HP:0003986,o
1375,HP:0003960,o
1376,HP:0001734,o
1377,HP:0012090,o
1378,HP:0001732,o
1379,HP:0100171,o
1380,HP:0100068,o
1381,HP:0010164,o
1382,HP:0011009,o
1383,HP:0011008,o
1384,HP:0034268,f
1385,HP:0034263,f
1386,HP:0034264,f
1387,HP:0034266,f
1388,HP:0034269,f
1389,HP:0034308,o
1390,HP:0031595,o
1391,HP:0003115,o
1392,HP:0010864,o
1393,HP:0001249,o
1394,HP:0012759,o
1395,HP:0031020,o
1396,HP:0012145,o
1397,HP:0005561,o
1398,HP:0010156,o
1399,HP:0010125,o
1400,HP:0010056,o
1401,HP:0025060,o
1402,HP:0025059,o
1403,HP:0025408,o
1404,HP:0001743,o
1405,HP:0001716,o
1406,HP:0004309,o
1407,HP:0004308,o
1408,HP:0005648,o
1409,HP:0003022,o
1410,HP:0006495,o
1411,HP:0006503,o
1412,HP:0040071,o
1413,HP:0009821,o
1414,HP:0003026,o
1415,HP:0009824,o
1416,HP:0003144,o
1417,HP:0003117,o
1418,HP:0033691,o
1419,HP:0033690,o
1420,HP:0033688,o
1421,HP:0002354,o
1422,HP:0100543,o
1423,HP:0004573,o
1424,HP:0008422,o
1425,HP:0008261,o
1426,HP:0002894,o
1427,HP:0006476,o
1428,HP:0012093,o
1429,HP:0012091,o
1430,HP:0030405,o
1431,HP:0100634,o
1432,HP:0005225,o
1433,HP:0000619,o
1434,HP:0007326,o
1435,HP:0001266,o
1436,HP:0002072,o
1437,HP:0002305,o
1438,HP:0011871,o
1439,HP:0030004,o
1440,HP:0030001,o
1441,HP:0012120,o
1442,HP:0003215,o
1443,HP:0040156,o
1444,HP:0031980,o
1445,HP:0003334,o
1446,HP:0012099,o
1447,HP:0009581,o
1448,HP:0009544,o
1449,HP:0009547,o
1450,HP:0009852,o
1451,HP:0007772,o
1452,HP:0032480,o
1453,HP:0033098,o
1454,HP:0003355,o
1455,HP:0030007,o
1456,HP:0003482,o
1457,HP:0003457,o
1458,HP:0004051,o
1459,HP:0006209,o
1460,HP:0006262,o
1461,HP:0011524,o
1462,HP:0007716,o
1463,HP:0002861,o
1464,HP:0034311,o
1465,HP:0025163,o
1466,HP:0000587,o
1467,HP:0004241,o
1468,HP:0009164,o
1469,HP:0004900,o
1470,HP:0003128,o
1471,HP:0010591,o
1472,HP:0006508,o
1473,HP:0002992,o
1474,HP:0002981,o
1475,HP:0033730,o
1476,HP:0033726,o
1477,HP:0000099,o
1478,HP:0000123,o
1479,HP:0008732,o
1480,HP:0002148,o
1481,HP:0100529,o
1482,HP:0006463,o
1483,HP:0002748,o
1484,HP:0004349,o
1485,HP:0031944,o
1486,HP:0003365,o
1487,HP:0008479,o
1488,HP:0008417,o
1489,HP:0008515,o
1490,HP:0008518,o
1491,HP:0009122,o
1492,HP:0032752,o
1493,HP:0032739,o
1494,HP:0032746,o
1495,HP:0001239,o
1496,HP:0012215,m
1497,HP:0000035,m
1498,HP:0000032,m
1499,HP:0010461,m
1500,HP:0002682,o
1501,HP:0040142,o
1502,HP:0012388,o
1503,HP:0012387,o
1504,HP:0004396,o
1505,HP:0011458,o
1506,HP:0004405,o
1507,HP:0004404,o
1508,HP:0032338,o
1509,HP:0003212,o
1510,HP:0410241,o
1511,HP:0020086,o
1512,HP:0000524,o
1513,HP:0008054,o
1514,HP:0000502,o
1515,HP:0100579,o
1516,HP:0001376,o
1517,HP:0002740,o
1518,HP:0005420,o
1519,HP:0002718,o
1520,HP:0005257,o
1521,HP:0004401,o
1522,HP:0010676,o
1523,HP:0002595,o
1524,HP:0002579,o
1525,HP:0030895,o
1526,HP:0005214,o
1527,HP:0004796,o
1528,HP:4000149,o
1529,HP:0002733,o
1530,HP:0007708,o
1531,HP:0000561,o
1532,HP:0002550,o
1533,HP:0002298,o
1534,HP:0011362,o
1535,HP:0200102,o
1536,HP:0007642,o
1537,HP:0000556,o
1538,HP:0000662,o
1539,HP:0410049,o
1540,HP:0004325,o
1541,HP:0004323,o
1542,HP:0033330,o
1543,HP:0033329,o
1544,HP:0002777,o
1545,HP:0002778,o
1546,HP:0034610,o
1547,HP:0025017,o
1548,HP:0025018,o
1549,HP:0003323,o
1550,HP:0001324,o
1551,HP:0012483,o
1552,HP:0011883,o
1553,HP:0011875,o
1554,HP:0000585,o
1555,HP:0011493,o
1556,HP:0007759,o
1557,HP:0007957,o
1558,HP:0011492,o
1559,HP:0005520,o
1560,HP:0005521,o
1561,HP:0001977,o
1562,HP:0008364,o
1563,HP:0040223,o
1564,HP:0100105,o
1565,HP:0100049,o
1566,HP:0010167,o
1567,HP:0010582,o
1568,HP:0100519,o
1569,HP:0011037,o
1570,HP:0012590,o
1571,HP:0011036,o
1572,HP:0010971,o
1573,HP:0010970,o
1574,HP:0006625,o
1575,HP:0012191,o
1576,HP:0033257,o
1577,HP:0002194,o
1578,HP:0001270,o
1579,HP:0012758,o
1580,HP:0034132,o
1581,HP:0008605,o
1582,HP:0010774,o
1583,HP:0007178,o
1584,HP:0100400,o
1585,HP:0010391,o
1586,HP:0010342,o
1587,HP:0010392,o
1588,HP:0100942,o
1589,HP:0100929,o
1590,HP:0100924,o
1591,HP:0100948,o
1592,HP:0001082,o
1593,HP:0012438,o
1594,HP:0031258,o
1595,HP:0001289,o
1596,HP:0100064,o
1597,HP:0010171,o
1598,HP:0010655,o
1599,HP:0010656,o
1600,HP:0000993,o
1601,HP:0002928,o
1602,HP:0003287,o
1603,HP:0012103,o
1604,HP:0500092,o
1605,HP:0002859,o
1606,HP:0009728,o
1607,HP:0030448,o
1608,HP:0100242,o
1609,HP:0002421,o
1610,HP:0012658,o
1611,HP:0012657,o
1612,HP:0006606,o
1613,HP:0000919,o
1614,HP:0006702,o
1615,HP:0006704,o
1616,HP:0030881,o
1617,HP:0033129,o
1618,HP:0100839,o
1619,HP:0034181,o
1620,HP:0100180,o
1621,HP:0100095,o
1622,HP:0011641,o
1623,HP:0011686,o
1624,HP:0006055,o
1625,HP:0009487,o
1626,HP:0001193,o
1627,HP:0009484,o
1628,HP:0005575,o
1629,HP:0008635,o
1630,HP:0003205,o
1631,HP:0010749,o
1632,HP:0100540,o
1633,HP:0100539,o
1634,HP:0000282,o
1635,HP:0000606,o
1636,HP:0009255,o
1637,HP:0009249,o
1638,HP:0009282,o
1639,HP:0009398,o
1640,HP:0010233,o
1641,HP:0003842,o
1642,HP:0010251,o
1643,HP:0040148,o
1644,HP:0001336,o
1645,HP:0000463,o
1646,HP:0000429,o
1647,HP:0010938,o
1648,HP:0005288,o
1649,HP:0031841,o
1650,HP:0031840,o
1651,HP:0001551,o
1652,HP:0012226,f
1653,HP:0025274,f
1654,HP:0009348,o
1655,HP:0009333,o
1656,HP:0009320,o
1657,HP:0010245,o
1658,HP:0009412,o
1659,HP:0010270,o
1660,HP:0031293,o
1661,HP:0100276,o
1662,HP:0033153,o
1663,HP:0033109,o
1664,HP:0032019,o
1665,HP:0007774,o
1666,HP:0008055,o
1667,HP:0012776,o
1668,HP:0000623,o
1669,HP:0000602,o
1670,HP:0000597,o
1671,HP:0005550,o
1672,HP:0005558,o
1673,HP:0001909,o
1674,HP:0010931,o
1675,HP:0010930,o
1676,HP:0031374,o
1677,HP:0011482,o
1678,HP:0007899,o
1679,HP:0000541,o
1680,HP:0032489,o
1681,HP:0032488,o
1682,HP:0031685,o
1683,HP:0032386,o
1684,HP:0032385,o
1685,HP:0025465,o
1686,HP:0032179,o
1687,HP:0008967,o
1688,HP:0003552,o
1689,HP:0025697,o
1690,HP:0025696,o
1691,HP:0025426,o
1692,HP:0200117,o
1693,HP:0002783,o
1694,HP:4000137,o
1695,HP:4000112,o
1696,HP:0032443,o
1697,HP:0008523,o
1698,HP:0009616,o
1699,HP:0009609,o
1700,HP:0010006,o
1701,HP:0010003,o
1702,HP:0500111,o
1703,HP:0031832,o
1704,HP:0007338,o
1705,HP:0100639,m
1706,HP:0000802,m
1707,HP:0008652,m
1708,HP:0200023,m
1709,HP:0005832,o
1710,HP:0002750,o
1711,HP:0000927,o
1712,HP:0200000,o
1713,HP:0011195,o
1714,HP:0033419,o
1715,HP:0033417,o
1716,HP:0010996,o
1717,HP:0010264,o
1718,HP:0010235,o
1719,HP:0002308,o
1720,HP:0002438,o
1721,HP:0001317,o
1722,HP:0003232,o
1723,HP:0009402,o
1724,HP:0010237,o
1725,HP:0000729,o
1726,HP:0410133,o
1727,HP:0001025,o
1728,HP:0034436,o
1729,HP:0034435,o
1730,HP:0000758,o
1731,HP:0034434,o
1732,HP:0008176,o
1733,HP:0002904,o
1734,HP:0033479,o
1735,HP:0010995,o
1736,HP:0008404,o
1737,HP:0003978,o
1738,HP:0003961,o
1739,HP:0033695,o
1740,HP:0003139,o
1741,HP:0004313,o
1742,HP:0410317,o
1743,HP:0410316,o
1744,HP:0033097,o
1745,HP:0006989,o
1746,HP:0033392,o
1747,HP:0011460,f
1748,HP:0006450,o
1749,HP:0009107,o
1750,HP:0004864,o
1751,HP:0001924,o
1752,HP:0010972,o
1753,HP:0100466,o
1754,HP:0010208,o
1755,HP:0010178,o
1756,HP:0100946,o
1757,HP:0010388,o
1758,HP:0100934,o
1759,HP:0009632,o
1760,HP:0009653,o
1761,HP:0034205,o
1762,HP:0034237,o
1763,HP:0045005,o
1764,HP:0410043,o
1765,HP:0010901,o
1766,HP:0010899,o
1767,HP:0032713,o
1768,HP:0011175,o
1769,HP:0032712,o
1770,HP:0009336,o
1771,HP:0009332,o
1772,HP:0009411,o
1773,HP:0010229,o
1774,HP:0010578,o
1775,HP:0010247,o
1776,HP:0002139,o
1777,HP:0002323,o
1778,HP:0007364,o
1779,HP:0002977,o
1780,HP:0025667,o
1781,HP:0025668,o
1782,HP:0000464,o
1783,HP:0002253,o
1784,HP:0002250,o
1785,HP:0005222,o
1786,HP:0003729,o
1787,HP:0002743,o
1788,HP:0000391,o
1789,HP:0010883,o
1790,HP:0001646,o
1791,HP:0033402,o
1792,HP:0009975,o
1793,HP:4000084,o
1794,HP:5200027,o
1795,HP:0012152,o
1796,HP:0000493,o
1797,HP:0030502,o
1798,HP:0001312,o
1799,HP:0007377,o
1800,HP:0030177,o
1801,HP:0032120,o
1802,HP:0410008,o
1803,HP:0009413,o
1804,HP:0500013,o
1805,HP:0500012,o
1806,HP:0033172,o
1807,HP:0033171,o
1808,HP:0033170,o
1809,HP:0032046,o
1810,HP:0002539,o
1811,HP:0033441,o
1812,HP:0045045,o
1813,HP:0012071,o
1814,HP:0010967,o
1815,HP:0010966,o
1816,HP:0004359,o
1817,HP:0100809,o
1818,HP:0011330,o
1819,HP:0005556,o
1820,HP:0000290,o
1821,HP:0011982,o
1822,HP:0011981,o
1823,HP:0001081,o
1824,HP:0030648,o
1825,HP:0004880,o
1826,HP:0033609,o
1827,HP:0033608,o
1828,HP:0000093,o
1829,HP:0020129,o
1830,HP:0008820,o
1831,HP:0005003,o
1832,HP:0032071,o
1833,HP:0006530,o
1834,HP:0002510,o
1835,HP:0034353,o
1836,HP:0001257,o
1837,HP:0100021,o
1838,HP:0008216,o
1839,HP:0011732,o
1840,HP:0000834,o
1841,HP:0031071,o
1842,HP:0031590,o
1843,HP:0007465,o
1844,HP:0000972,o
1845,HP:0007556,o
1846,HP:0010765,o
1847,HP:0040211,o
1848,HP:0100871,o
1849,HP:0005202,o
1850,HP:0004798,o
1851,HP:0033221,o
1852,HP:0031589,o
1853,HP:0100851,o
1854,HP:0034184,o
1855,HP:0031034,o
1856,HP:0032754,o
1857,HP:0011157,o
1858,HP:0033348,o
1859,HP:0410230,o
1860,HP:0410227,o
1861,HP:0032336,o
1862,HP:0003720,o
1863,HP:0001022,o
1864,HP:0005599,o
1865,HP:0009887,o
1866,HP:0007513,o
1867,HP:0001010,o
1868,HP:0006280,o
1869,HP:0001733,o
1870,HP:0001074,o
1871,HP:0003764,o
1872,HP:0034255,o
1873,HP:0004321,o
1874,HP:0100589,o
1875,HP:0100819,o
1876,HP:0031208,o
1877,HP:0032481,o
1878,HP:0006930,o
1879,HP:5200037,o
1880,HP:5200028,o
1881,HP:0100352,o
1882,HP:0010327,o
1883,HP:0005830,o
1884,HP:0008366,o
1885,HP:0005750,o
1886,HP:0034675,o
1887,HP:0006391,o
1888,HP:0034589,o
1889,HP:0500022,o
1890,HP:0030347,o
1891,HP:0033799,o
1892,HP:0010317,o
1893,HP:0006713,o
1894,HP:0000782,o
1895,HP:0006711,o
1896,HP:0002374,o
1897,HP:0033266,o
1898,HP:0032212,o
1899,HP:0032211,o
1900,HP:0012614,o
1901,HP:0033466,o
1902,HP:0030237,o
1903,HP:0001421,o
1904,HP:0000180,o
1905,HP:0030809,o
1906,HP:0500041,o
1907,HP:0040031,o
1908,HP:0007661,o
1909,HP:0000532,o
1910,HP:0100000,o
1911,HP:0008373,o
1912,HP:0025117,o
1913,HP:0034767,o
1914,HP:0002292,o
1915,HP:0011360,o
1916,HP:0011973,o
1917,HP:0001254,o
1918,HP:0012905,o
1919,HP:0001518,o
1920,HP:0005278,o
1921,HP:0000436,o
1922,HP:0003880,o
1923,HP:0003881,o
1924,HP:0006392,o
1925,HP:0033117,o
1926,HP:0002246,o
1927,HP:0034233,o
1928,HP:0004736,o
1929,HP:0000086,o
1930,HP:0100542,o
1931,HP:0025625,o
1932,HP:0025623,o
1933,HP:0031392,o
1934,HP:0032219,o
1935,HP:0030197,o
1936,HP:0003473,o
1937,HP:0003398,o
1938,HP:0030191,o
1939,HP:0012535,o
1940,HP:0000476,o
1941,HP:0007432,o
1942,HP:0000971,o
1943,HP:0031063,o
1944,HP:0008845,o
1945,HP:0008873,o
1946,HP:0003498,o
1947,HP:0004322,o
1948,HP:0000002,o
1949,HP:0001510,o
1950,HP:0010742,o
1951,HP:0500081,o
1952,HP:0003451,o
1953,HP:0011019,o
1954,HP:0007799,o
1955,HP:0009279,o
1956,HP:0009273,o
1957,HP:0004097,o
1958,HP:0009466,o
1959,HP:0009485,o
1960,HP:0031524,o
1961,HP:0007378,o
1962,HP:0032084,o
1963,HP:0032079,o
1964,HP:0032226,o
1965,HP:0040030,o
1966,HP:0410291,o
1967,HP:0012495,o
1968,HP:0012492,o
1969,HP:0009145,o
1970,HP:0011639,o
1971,HP:0011637,o
1972,HP:0011636,o
1973,HP:0030842,o
1974,HP:0100738,o
1975,HP:0040202,o
1976,HP:5200045,o
1977,HP:0030268,o
1978,HP:0010888,o
1979,HP:0100323,o
1980,HP:0010885,o
1981,HP:0100339,o
1982,HP:0000260,o
1983,HP:0000236,o
1984,HP:0002979,o
1985,HP:0006487,o
1986,HP:0005534,o
1987,HP:0005547,o
1988,HP:0025371,o
1989,HP:0025370,o
1990,HP:0005107,o
1991,HP:0008718,o
1992,HP:0000110,o
1993,HP:0100771,o
1994,HP:0030914,o
1995,HP:0010567,o
1996,HP:0010662,o
1997,HP:0031335,o
1998,HP:0031331,o
1999,HP:0012058,o
2000,HP:0012056,o
2001,HP:0012449,o
2002,HP:0100781,o
2003,HP:0012010,o
2004,HP:0011197,o
2005,HP:0033716,o
2006,HP:0025035,o
2007,HP:0012130,o
2008,HP:0020047,o
2009,HP:0010636,o
2010,HP:0009525,o
2011,HP:0009489,o
2012,HP:0009501,o
2013,HP:0010269,o
2014,HP:0031575,o
2015,HP:0031739,o
2016,HP:0031417,o
2017,HP:0031416,o
2018,HP:0008835,o
2019,HP:0032425,o
2020,HP:0032418,o
2021,HP:0031888,o
2022,HP:0010979,o
2023,HP:0500139,o
2024,HP:0009434,o
2025,HP:0004172,o
2026,HP:0009444,o
2027,HP:0100919,o
2028,HP:0009848,o
2029,HP:0100916,o
2030,HP:0100905,o
2031,HP:0005146,o
2032,HP:0011915,o
2033,HP:0011423,o
2034,HP:0011422,o
2035,HP:0025097,o
2036,HP:0009227,o
2037,HP:0009150,o
2038,HP:0100735,o
2039,HP:0000822,o
2040,HP:0003224,o
2041,HP:0004795,o
2042,HP:0004390,o
2043,HP:0005266,o
2044,HP:0006753,o
2045,HP:0002577,o
2046,HP:0001531,o
2047,HP:0001508,o
2048,HP:0010897,o
2049,HP:0033100,o
2050,HP:0025571,o
2051,HP:0012655,o
2052,HP:0012654,o
2053,HP:0007827,o
2054,HP:0011494,o
2055,HP:4000022,o
2056,HP:4000024,o
2057,HP:3000071,o
2058,HP:0430019,o
2059,HP:0033537,o
2060,HP:0025389,o
2061,HP:0012566,o
2062,HP:0010588,o
2063,HP:0003558,o
2064,HP:0003201,o
2065,HP:0007385,o
2066,HP:0001057,o
2067,HP:0008065,o
2068,HP:0002700,o
2069,HP:0002699,o
2070,HP:0006454,o
2071,HP:0003045,o
2072,HP:0033848,o
2073,HP:0002381,o
2074,HP:0002167,o
2075,HP:0004626,o
2076,HP:0002944,o
2077,HP:0002650,o
2078,HP:0010674,o
2079,HP:0031545,o
2080,HP:0010688,o
2081,HP:0003282,o
2082,HP:0100282,o
2083,HP:0002583,o
2084,HP:0002037,o
2085,HP:0004386,o
2086,HP:0000738,o
2087,HP:0003882,o
2088,HP:0003100,o
2089,HP:0010982,o
2090,HP:0001426,o
2091,HP:0000005,o
2092,HP:0010983,o
2093,HP:0010984,o
2094,HP:0001442,o
2095,HP:0003745,o
2096,HP:0001428,o
2097,HP:0034335,o
2098,HP:0001444,o
2099,HP:0001466,o
2100,HP:0001475,m
2101,HP:0003744,o
2102,HP:0003743,o
2103,HP:4000158,o
2104,HP:0003829,o
2105,HP:4000159,o
2106,HP:4000160,o
2107,HP:0003831,o
2108,HP:0025352,o
2109,HP:0032383,o
2110,HP:0032382,o
2111,HP:0032384,o
2112,HP:0012274,o
2113,HP:0034338,o
2114,HP:0012275,f
2115,HP:0034343,o
2116,HP:0000006,o
2117,HP:0034345,o
2118,HP:0000007,o
2119,HP:0001419,o
2120,HP:0001417,o
2121,HP:0001423,o
2122,HP:0001427,o
2123,HP:0001450,m
2124,HP:0032113,o
2125,HP:0034340,o
2126,HP:0034339,o
2127,HP:0034341,o
2128,HP:0000026,m
2129,HP:0000044,o
2130,HP:0000135,o
2131,HP:0000080,o
2132,HP:0000134,f
2133,HP:0000815,o
2134,HP:0003251,m
2135,HP:0008222,f
2136,HP:0011961,m
2137,HP:0011962,m
2138,HP:0011963,m
2139,HP:0030974,m
2140,HP:0031039,m
2141,HP:0012874,m
2142,HP:0000025,m
2143,HP:0008669,m
2144,HP:0000027,m
2145,HP:0000798,m
2146,HP:0031038,m
2147,HP:0031040,m
2148,HP:0012206,m
2149,HP:0012207,m
2150,HP:0012208,m
2151,HP:0034011,m
2152,HP:0012875,m
2153,HP:0012876,m
2154,HP:0012877,m
2155,HP:0012878,m
2156,HP:0012879,m
2157,HP:0040307,m
2158,HP:0040305,m
2159,HP:0040306,m
2160,HP:0040308,m
2161,HP:0000022,m
2162,HP:0008775,m
2163,HP:0000024,m
2164,HP:0008687,m
2165,HP:0008711,m
2166,HP:0008742,m
2167,HP:0020126,m
2168,HP:0100787,m
2169,HP:0012125,m
2170,HP:0009714,m
2171,HP:0009715,m
2172,HP:0030424,m
2173,HP:0033808,m
2174,HP:0034479,m
2175,HP:0034480,m
2176,HP:0012872,m
2177,HP:0012873,m
2178,HP:0030997,m
2179,HP:0034478,m
2180,HP:0000033,m
2181,HP:0000036,m
2182,HP:0000040,m
2183,HP:0000041,m
2184,HP:0008708,m
2185,HP:0008736,m
2186,HP:0000054,m
2187,HP:0030260,m
2188,HP:0030261,m
2189,HP:0030263,m
2190,HP:0030264,m
2191,HP:0030265,m
2192,HP:0031447,m
2193,HP:0032076,m
2194,HP:0032077,m
2195,HP:0100627,m
2196,HP:0000039,m
2197,HP:0000047,m
2198,HP:0000051,m
2199,HP:0000807,m
2200,HP:0000808,m
2201,HP:0003244,m
2202,HP:0008743,m
2203,HP:0012853,m
2204,HP:0012854,m
2205,HP:0008648,m
2206,HP:0033768,m
2207,HP:0034438,m
2208,HP:0100599,m
2209,HP:0100600,m
2210,HP:0100623,m
2211,HP:0100624,m
2212,HP:4000094,m
2213,HP:0100850,m
2214,HP:0000037,m
2215,HP:0008656,m
2216,HP:0000045,m
2217,HP:0000046,m
2218,HP:0000048,m
2219,HP:0000049,m
2220,HP:0003246,m
2221,HP:0008707,m
2222,HP:0012855,m
2223,HP:0012856,m
2224,HP:0012857,m
2225,HP:0012858,m
2226,HP:0012871,f
2227,HP:0030155,m
2228,HP:0030274,m
2229,HP:0030275,m
2230,HP:0100674,f
2231,HP:0100675,f
2232,HP:0100676,f
2233,HP:0100849,m
2234,HP:0000050,m
2235,HP:0008734,m
2236,HP:0008730,m
2237,HP:0100848,m
2238,HP:0010788,m
2239,HP:0000030,m
2240,HP:0025451,m
2241,HP:0034380,m
2242,HP:0100005,m
2243,HP:0100616,m
2244,HP:0100617,m
2245,HP:0100618,m
2246,HP:0100619,m
2247,HP:0008204,m
2248,HP:0030012,f
2249,HP:0000140,f
2250,HP:0000132,f
2251,HP:0000141,f
2252,HP:0000786,f
2253,HP:0000869,f
2254,HP:0000858,f
2255,HP:0100607,f
2256,HP:0000876,f
2257,HP:0012569,f
2258,HP:0100608,f
2259,HP:0400007,f
2260,HP:0400008,f
2261,HP:0030014,f
2262,HP:0030015,f
2263,HP:0030016,f
2264,HP:0030017,f
2265,HP:0030018,f
2266,HP:0030019,f
2267,HP:0030127,f
2268,HP:0012889,f
2269,HP:0031066,f
2270,HP:0008209,f
2271,HP:0031067,f
2272,HP:0033084,f
2273,HP:0033085,f
2274,HP:0033086,f
2275,HP:0033840,f
2276,HP:0033338,f
2277,HP:0031516,f
2278,HP:0034719,f
2279,HP:0000137,f
2280,HP:0031065,f
2281,HP:0000138,f
2282,HP:0000147,f
2283,HP:0008675,f
2284,HP:0012886,f
2285,HP:0012887,f
2286,HP:0010462,f
2287,HP:0008724,f
2288,HP:0010464,f
2289,HP:0010463,f
2290,HP:0031086,f
2291,HP:0031259,f
2292,HP:0034503,f
2293,HP:0100879,f
2294,HP:0034571,f
2295,HP:0100615,f
2296,HP:0000149,f
2297,HP:0006774,f
2298,HP:0010618,f
2299,HP:0025318,f
2300,HP:0031918,f
2301,HP:0030983,f
2302,HP:0031919,f
2303,HP:0031920,f
2304,HP:0100621,f
2305,HP:0011674,o
2306,HP:0100544,o
2307,HP:0009793,o
2308,HP:0030736,o
2309,HP:0030737,o
2310,HP:0030738,o
2311,HP:0030739,o
2312,HP:0030741,o
2313,HP:0030755,o
2314,HP:0030767,o
2315,HP:0100649,o
2316,HP:0034563,o
2317,HP:0034564,o
2318,HP:0100768,o
2319,HP:0031502,o
2320,HP:0100767,o
2321,HP:0000131,f
2322,HP:0000028,m
2323,HP:0008689,m
2324,HP:0012741,m
2325,HP:0000029,m
2326,HP:0000034,m
2327,HP:0100673,f
2328,HP:4000036,m
2329,HP:4000037,m
2330,HP:4000038,m
2331,HP:0008715,m
2332,HP:0008720,m
2333,HP:0008733,m
2334,HP:0010470,m
2335,HP:0010789,m
2336,HP:0010790,m
2337,HP:0010791,m
2338,HP:0012646,m
2339,HP:0012860,m
2340,HP:0012870,m
2341,HP:0025038,m
2342,HP:0025476,m
2343,HP:0030868,m
2344,HP:0030869,m
2345,HP:0032404,m
2346,HP:0033180,m
2347,HP:0034299,m
2348,HP:0034746,m
2349,HP:0045058,m
2350,HP:0000053,m
2351,HP:0002050,m
2352,HP:0008640,m
2353,HP:0010468,m
2354,HP:0010469,m
2355,HP:0100796,m
2356,HP:0100813,m
2357,HP:0031105,f
2358,HP:0000136,f
2359,HP:0000139,f
2360,HP:0000813,f
2361,HP:0003762,f
2362,HP:0010784,f
2363,HP:0002891,f
2364,HP:0012114,f
2365,HP:0034709,f
2366,HP:0030126,f
2367,HP:0025636,f
2368,HP:0040298,f
2369,HP:0030712,f
2370,HP:0031106,f
2371,HP:0031909,f
2372,HP:0034326,f
2373,HP:0100718,f
2374,HP:0100878,f
2375,HP:0000130,f
2376,HP:0008684,f
2377,HP:0000013,f
2378,HP:0000151,f
2379,HP:0012888,f
2380,HP:0030008,f
2381,HP:0030009,f
2382,HP:0030158,f
2383,HP:0030159,f
2384,HP:0030160,f
2385,HP:0032131,f
2386,HP:0032241,f
2387,HP:0030079,f
2388,HP:0032242,f
2389,HP:4000153,f
2390,HP:0033020,f
2391,HP:0030394,f
2392,HP:0030416,f
2393,HP:0030417,f
2394,HP:0030418,f
2395,HP:0030419,f
2396,HP:0030420,f
2397,HP:0032202,f
2398,HP:0100650,f
2399,HP:0031521,f
2400,HP:0031522,f
2401,HP:0000058,f
2402,HP:0000065,f
2403,HP:0008683,f
2404,HP:0008739,f
2405,HP:0000066,f
2406,HP:0000059,f
2407,HP:0000064,f
2408,HP:0012880,f
2409,HP:0000063,f
2410,HP:0012881,f
2411,HP:0008729,f
2412,HP:0012882,f
